sep=,
org_x,org_y,org_z,hit,hit_x,hit_y,hit_z
-3.6,7.2,1,1,-3.6,7.2,-1.67857
-3.4,7.2,1,1,-3.4,7.2,-1.96104
-3.2,7.2,1,1,-3.2,7.2,-1.94564
-3,7.2,1,1,-3,7.2,-1.76709
-2.8,7.2,1,1,-2.8,7.2,-1.73323
-2.6,7.2,1,1,-2.6,7.2,-1.45076
-2.4,7.2,1,1,-2.4,7.2,-1.16829
-2.2,7.2,1,1,-2.2,7.2,-0.885823
-2,7.2,1,1,-2,7.2,-0.603353
-1.8,7.2,1,1,-1.8,7.2,-0.320882
-1.6,7.2,1,1,-1.6,7.2,-0.300197
-1.4,7.2,1,1,-1.4,7.2,-0.300197
-1.2,7.2,1,1,-1.2,7.2,-0.526528
-1,7.2,1,1,-1,7.2,-0.808998
-0.8,7.2,1,1,-0.8,7.2,-0.964545
-0.6,7.2,1,1,-0.6,7.2,-0.964545
-0.4,7.2,1,1,-0.4,7.2,-0.964545
-0.2,7.2,1,1,-0.2,7.2,-0.964545
0,7.2,1,1,0,7.2,-1.12359
0.2,7.2,1,1,0.2,7.2,-1.34299
0.4,7.2,1,1,0.4,7.2,-1.3205
0.6,7.2,1,1,0.6,7.2,-1.03803
0.8,7.2,1,1,0.8,7.2,-0.755558
1,7.2,1,1,1,7.2,-0.473088
1.2,7.2,1,1,1.2,7.2,-0.268137
1.4,7.2,1,1,1.4,7.2,-0.268137
1.6,7.2,1,1,1.6,7.2,-0.374323
1.8,7.2,1,1,1.8,7.2,-0.656793
2,7.2,1,1,2,7.2,-0.862849
2.2,7.2,1,1,2.2,7.2,-0.862849
2.4,7.2,1,1,2.4,7.2,-0.862849
2.6,7.2,1,1,2.6,7.2,-0.862849
2.8,7.2,1,1,2.8,7.2,-0.862849
3,7.2,1,1,3,7.2,-0.750283
3.2,7.2,1,1,3.2,7.2,-0.467813
3.4,7.2,1,1,3.4,7.2,-0.185343
3.6,7.2,1,1,3.6,7.2,-0.0971272
3.8,7.2,1,1,3.8,7.2,-0.379598
4,7.2,1,1,4,7.2,-0.662068
4.2,7.2,1,1,4.2,7.2,-0.944538
4.4,7.2,1,1,4.4,7.2,-1.22701
4.6,7.2,1,1,4.6,7.2,-1.19361
4.8,7.2,1,1,4.8,7.2,-0.911135
5,7.2,1,1,5,7.2,-0.653753
5.2,7.2,1,1,5.2,7.2,-0.653753
5.4,7.2,1,1,5.4,7.2,-0.653753
5.6,7.2,1,1,5.6,7.2,-0.653753
5.8,7.2,1,1,5.8,7.2,-0.653753
6,7.2,1,1,6,7.2,-0.783685
6.2,7.2,1,1,6.2,7.2,-1.06616
6.4,7.2,1,1,6.4,7.2,-1.02034
6.6,7.2,1,1,6.6,7.2,-0.774734
6.8,7.2,1,1,6.8,7.2,-0.774734
7,7.2,1,1,7,7.2,-0.774734
7.2,7.2,1,1,7.2,7.2,-0.774734
7.4,7.2,1,1,7.4,7.2,-0.774734
7.6,7.2,1,1,7.6,7.2,-0.774734
7.8,7.2,1,1,7.8,7.2,-0.956951
8,7.2,1,1,8,7.2,-1.11201
8.2,7.2,1,1,8.2,7.2,-1.19539
8.4,7.2,1,1,8.4,7.2,-1.09965
8.6,7.2,1,1,8.6,7.2,-0.817182
8.8,7.2,1,1,8.8,7.2,-0.534712
9,7.2,1,1,9,7.2,-0.252242
9.2,7.2,1,1,9.2,7.2,-0.15724
9.4,7.2,1,1,9.4,7.2,-0.312698
9.6,7.2,1,1,9.6,7.2,-0.595169
9.8,7.2,1,1,9.8,7.2,-0.877639
-10,7.4,1,1,-10,7.4,-1.77659
-9.8,7.4,1,1,-9.8,7.4,-1.62429
-9.6,7.4,1,1,-9.6,7.4,-1.34182
-9.4,7.4,1,1,-9.4,7.4,-1.05935
-9.2,7.4,1,1,-9.2,7.4,-0.83622
-9,7.4,1,1,-9,7.4,-0.573443
-8.8,7.4,1,1,-8.8,7.4,-0.360662
-8.6,7.4,1,1,-8.6,7.4,-0.360662
-8.4,7.4,1,1,-8.4,7.4,-0.360662
-8.2,7.4,1,1,-8.2,7.4,-0.556438
-8,7.4,1,1,-8,7.4,-0.65552
-7.8,7.4,1,1,-7.8,7.4,-0.65552
-7.6,7.4,1,1,-7.6,7.4,-0.65552
-7.4,7.4,1,1,-7.4,7.4,-0.65552
-7.2,7.4,1,1,-7.2,7.4,-0.636172
-7,7.4,1,1,-7,7.4,-0.484316
-6.8,7.4,1,1,-6.8,7.4,-0.484316
-6.6,7.4,1,1,-6.6,7.4,-0.484316
-6.4,7.4,1,1,-6.4,7.4,-0.493708
-6.2,7.4,1,1,-6.2,7.4,-0.776179
-6,7.4,1,1,-6,7.4,-1.05865
-5.8,7.4,1,1,-5.8,7.4,-1.34112
-5.6,7.4,1,1,-5.6,7.4,-1.30212
-5.4,7.4,1,1,-5.4,7.4,-1.30212
-5.2,7.4,1,1,-5.2,7.4,-1.30212
-5,7.4,1,1,-5,7.4,-1.30212
-4.8,7.4,1,1,-4.8,7.4,-1.30212
-4.6,7.4,1,1,-4.6,7.4,-1.30212
-4.4,7.4,1,1,-4.4,7.4,-1.30212
-4.2,7.4,1,1,-4.2,7.4,-1.30212
-4,7.4,1,1,-4,7.4,-1.30212
-3.8,7.4,1,1,-3.8,7.4,-1.3961
-3.6,7.4,1,1,-3.6,7.4,-1.67857
-3.4,7.4,1,1,-3.4,7.4,-1.71395
-3.2,7.4,1,1,-3.2,7.4,-1.71395
-3,7.4,1,1,-3,7.4,-1.71395
-2.8,7.4,1,1,-2.8,7.4,-1.71395
-2.6,7.4,1,1,-2.6,7.4,-1.45076
-2.4,7.4,1,1,-2.4,7.4,-1.16829
-2.2,7.4,1,1,-2.2,7.4,-0.885823
-2,7.4,1,1,-2,7.4,-0.603353
-1.8,7.4,1,1,-1.8,7.4,-0.582667
-1.6,7.4,1,1,-1.6,7.4,-0.582667
-1.4,7.4,1,1,-1.4,7.4,-0.582667
-1.2,7.4,1,1,-1.2,7.4,-0.582667
-1,7.4,1,1,-1,7.4,-0.808998
-0.8,7.4,1,1,-0.8,7.4,-1.09147
-0.6,7.4,1,1,-0.6,7.4,-1.24702
-0.4,7.4,1,1,-0.4,7.4,-1.24702
-0.2,7.4,1,1,-0.2,7.4,-1.06083
0,7.4,1,1,0,7.4,-1.06052
0.2,7.4,1,1,0.2,7.4,-1.06052
0.4,7.4,1,1,0.4,7.4,-1.06052
0.6,7.4,1,1,0.6,7.4,-1.03803
0.8,7.4,1,1,0.8,7.4,-0.755558
1,7.4,1,1,1,7.4,-0.473088
1.2,7.4,1,1,1.2,7.4,-0.190617
1.4,7.4,1,1,1.4,7.4,-0.0918525
1.6,7.4,1,1,1.6,7.4,-0.374323
1.8,7.4,1,1,1.8,7.4,-0.656793
2,7.4,1,1,2,7.4,-0.678133
2.2,7.4,1,1,2.2,7.4,-0.580379
2.4,7.4,1,1,2.4,7.4,-0.580379
2.6,7.4,1,1,2.6,7.4,-0.580379
2.8,7.4,1,1,2.8,7.4,-0.580379
3,7.4,1,1,3,7.4,-0.614762
3.2,7.4,1,1,3.2,7.4,-0.467813
3.4,7.4,1,1,3.4,7.4,-0.268455
3.6,7.4,1,1,3.6,7.4,-0.268455
3.8,7.4,1,1,3.8,7.4,-0.379598
4,7.4,1,1,4,7.4,-0.662068
4.2,7.4,1,1,4.2,7.4,-0.944538
4.4,7.4,1,1,4.4,7.4,-1.22701
4.6,7.4,1,1,4.6,7.4,-1.19361
4.8,7.4,1,1,4.8,7.4,-0.911135
5,7.4,1,1,5,7.4,-0.628665
5.2,7.4,1,1,5.2,7.4,-0.371283
5.4,7.4,1,1,5.4,7.4,-0.371283
5.6,7.4,1,1,5.6,7.4,-0.371283
5.8,7.4,1,1,5.8,7.4,-0.501215
6,7.4,1,1,6,7.4,-0.783685
6.2,7.4,1,1,6.2,7.4,-0.845556
6.4,7.4,1,1,6.4,7.4,-0.868126
6.6,7.4,1,1,6.6,7.4,-0.786572
6.8,7.4,1,1,6.8,7.4,-0.742842
7,7.4,1,1,7,7.4,-0.742842
7.2,7.4,1,1,7.2,7.4,-0.742842
7.4,7.4,1,1,7.4,7.4,-0.742842
7.6,7.4,1,1,7.6,7.4,-0.742842
7.8,7.4,1,1,7.8,7.4,-0.908249
8,7.4,1,1,8,7.4,-1.19072
8.2,7.4,1,1,8.2,7.4,-1.38212
8.4,7.4,1,1,8.4,7.4,-1.09965
8.6,7.4,1,1,8.6,7.4,-0.817182
8.8,7.4,1,1,8.8,7.4,-0.534712
9,7.4,1,1,9,7.4,-0.43971
9.2,7.4,1,1,9.2,7.4,-0.43971
9.4,7.4,1,1,9.4,7.4,-0.43971
9.6,7.4,1,1,9.6,7.4,-0.595169
9.8,7.4,1,1,9.8,7.4,-0.877639
-10,7.6,1,1,-10,7.6,-1.90676
-9.8,7.6,1,1,-9.8,7.6,-1.62429
-9.6,7.6,1,1,-9.6,7.6,-1.34182
-9.4,7.6,1,1,-9.4,7.6,-1.11869
-9.2,7.6,1,1,-9.2,7.6,-0.855913
-9,7.6,1,1,-9,7.6,-0.643132
-8.8,7.6,1,1,-8.8,7.6,-0.643132
-8.6,7.6,1,1,-8.6,7.6,-0.643132
-8.4,7.6,1,1,-8.4,7.6,-0.643132
-8.2,7.6,1,1,-8.2,7.6,-0.643132
-8,7.6,1,1,-8,7.6,-0.838908
-7.8,7.6,1,1,-7.8,7.6,-0.811545
-7.6,7.6,1,1,-7.6,7.6,-0.529075
-7.4,7.6,1,1,-7.4,7.6,-0.44679
-7.2,7.6,1,1,-7.2,7.6,-0.44679
-7,7.6,1,1,-7,7.6,-0.353702
-6.8,7.6,1,1,-6.8,7.6,-0.201846
-6.6,7.6,1,1,-6.6,7.6,-0.211239
-6.4,7.6,1,1,-6.4,7.6,-0.493708
-6.2,7.6,1,1,-6.2,7.6,-0.776179
-6,7.6,1,1,-6,7.6,-1.05865
-5.8,7.6,1,1,-5.8,7.6,-1.34112
-5.6,7.6,1,1,-5.6,7.6,-1.56071
-5.4,7.6,1,1,-5.4,7.6,-1.56071
-5.2,7.6,1,1,-5.2,7.6,-1.56071
-5,7.6,1,1,-5,7.6,-1.58459
-4.8,7.6,1,1,-4.8,7.6,-1.56448
-4.6,7.6,1,1,-4.6,7.6,-1.43148
-4.4,7.6,1,1,-4.4,7.6,-1.43148
-4.2,7.6,1,1,-4.2,7.6,-1.43148
-4,7.6,1,1,-4,7.6,-1.43148
-3.8,7.6,1,1,-3.8,7.6,-1.43148
-3.6,7.6,1,1,-3.6,7.6,-1.43148
-3.4,7.6,1,1,-3.4,7.6,-1.43148
-3.2,7.6,1,1,-3.2,7.6,-1.43148
-3,7.6,1,1,-3,7.6,-1.43148
-2.8,7.6,1,1,-2.8,7.6,-1.43148
-2.6,7.6,1,1,-2.6,7.6,-1.45076
-2.4,7.6,1,1,-2.4,7.6,-1.16829
-2.2,7.6,1,1,-2.2,7.6,-0.885823
-2,7.6,1,1,-2,7.6,-0.865137
-1.8,7.6,1,1,-1.8,7.6,-0.865137
-1.6,7.6,1,1,-1.6,7.6,-0.865137
-1.4,7.6,1,1,-1.4,7.6,-0.865137
-1.2,7.6,1,1,-1.2,7.6,-0.865137
-1,7.6,1,1,-1,7.6,-0.865137
-0.8,7.6,1,1,-0.8,7.6,-1.09147
-0.6,7.6,1,1,-0.6,7.6,-1.37394
-0.4,7.6,1,1,-0.4,7.6,-1.3433
-0.2,7.6,1,1,-0.2,7.6,-1.06083
0,7.6,1,1,0,7.6,-0.778356
0.2,7.6,1,1,0.2,7.6,-0.778049
0.4,7.6,1,1,0.4,7.6,-0.778049
0.6,7.6,1,1,0.6,7.6,-0.778049
0.8,7.6,1,1,0.8,7.6,-0.755558
1,7.6,1,1,1,7.6,-0.473088
1.2,7.6,1,1,1.2,7.6,-0.296803
1.4,7.6,1,1,1.4,7.6,-0.296803
1.6,7.6,1,1,1.6,7.6,-0.374323
1.8,7.6,1,1,1.8,7.6,-0.395663
2,7.6,1,1,2,7.6,-0.395663
2.2,7.6,1,1,2.2,7.6,-0.395663
2.4,7.6,1,1,2.4,7.6,-0.297909
2.6,7.6,1,1,2.6,7.6,-0.297909
2.8,7.6,1,1,2.8,7.6,-0.332292
3,7.6,1,1,3,7.6,-0.614762
3.2,7.6,1,1,3.2,7.6,-0.550924
3.4,7.6,1,1,3.4,7.6,-0.550924
3.6,7.6,1,1,3.6,7.6,-0.550924
3.8,7.6,1,1,3.8,7.6,-0.550924
4,7.6,1,1,4,7.6,-0.662068
4.2,7.6,1,1,4.2,7.6,-0.944538
4.4,7.6,1,1,4.4,7.6,-1.08405
4.6,7.6,1,1,4.6,7.6,-1.08405
4.8,7.6,1,1,4.8,7.6,-0.911135
5,7.6,1,1,5,7.6,-0.628665
5.2,7.6,1,1,5.2,7.6,-0.346195
5.4,7.6,1,1,5.4,7.6,-0.0888127
5.6,7.6,1,1,5.6,7.6,-0.218745
5.8,7.6,1,1,5.8,7.6,-0.501215
6,7.6,1,1,6,7.6,-0.563086
6.2,7.6,1,1,6.2,7.6,-0.585655
6.4,7.6,1,1,6.4,7.6,-0.865718
6.6,7.6,1,1,6.6,7.6,-0.786572
6.8,7.6,1,1,6.8,7.6,-0.504102
7,7.6,1,1,7,7.6,-0.460372
7.2,7.6,1,1,7.2,7.6,-0.460372
7.4,7.6,1,1,7.4,7.6,-0.460372
7.6,7.6,1,1,7.6,7.6,-0.625778
7.8,7.6,1,1,7.8,7.6,-0.908249
8,7.6,1,1,8,7.6,-1.19072
8.2,7.6,1,1,8.2,7.6,-1.38212
8.4,7.6,1,1,8.4,7.6,-1.09965
8.6,7.6,1,1,8.6,7.6,-0.817182
8.8,7.6,1,1,8.8,7.6,-0.72218
9,7.6,1,1,9,7.6,-0.72218
9.2,7.6,1,1,9.2,7.6,-0.72218
9.4,7.6,1,1,9.4,7.6,-0.72218
9.6,7.6,1,1,9.6,7.6,-0.72218
9.8,7.6,1,1,9.8,7.6,-0.742757
-10,7.8,1,1,-10,7.8,-1.75544
-9.8,7.8,1,1,-9.8,7.8,-1.62429
-9.6,7.8,1,1,-9.6,7.8,-1.40116
-9.4,7.8,1,1,-9.4,7.8,-1.13838
-9.2,7.8,1,1,-9.2,7.8,-0.925603
-9,7.8,1,1,-9,7.8,-0.925603
-8.8,7.8,1,1,-8.8,7.8,-0.925603
-8.6,7.8,1,1,-8.6,7.8,-0.874842
-8.4,7.8,1,1,-8.4,7.8,-0.874842
-8.2,7.8,1,1,-8.2,7.8,-0.874842
-8,7.8,1,1,-8,7.8,-0.874842
-7.8,7.8,1,1,-7.8,7.8,-0.811545
-7.6,7.8,1,1,-7.6,7.8,-0.529075
-7.4,7.8,1,1,-7.4,7.8,-0.246605
-7.2,7.8,1,1,-7.2,7.8,-0.164319
-7,7.8,1,1,-7,7.8,-0.318336
-6.8,7.8,1,1,-6.8,7.8,-0.0806241
-6.6,7.8,1,1,-6.6,7.8,-0.211239
-6.4,7.8,1,1,-6.4,7.8,-0.493708
-6.2,7.8,1,1,-6.2,7.8,-0.776179
-6,7.8,1,1,-6,7.8,-1.05865
-5.8,7.8,1,1,-5.8,7.8,-1.27824
-5.6,7.8,1,1,-5.6,7.8,-1.27824
-5.4,7.8,1,1,-5.4,7.8,-1.27824
-5.2,7.8,1,1,-5.2,7.8,-1.33462
-5,7.8,1,1,-5,7.8,-1.37612
-4.8,7.8,1,1,-4.8,7.8,-1.44007
-4.6,7.8,1,1,-4.6,7.8,-1.28201
-4.4,7.8,1,1,-4.4,7.8,-1.14901
-4.2,7.8,1,1,-4.2,7.8,-1.14901
-4,7.8,1,1,-4,7.8,-1.14901
-3.8,7.8,1,1,-3.8,7.8,-1.14901
-3.6,7.8,1,1,-3.6,7.8,-1.14901
-3.4,7.8,1,1,-3.4,7.8,-1.14901
-3.2,7.8,1,1,-3.2,7.8,-1.14901
-3,7.8,1,1,-3,7.8,-1.14901
-2.8,7.8,1,1,-2.8,7.8,-1.26022
-2.6,7.8,1,1,-2.6,7.8,-1.45076
-2.4,7.8,1,1,-2.4,7.8,-1.16829
-2.2,7.8,1,1,-2.2,7.8,-1.14761
-2,7.8,1,1,-2,7.8,-1.14761
-1.8,7.8,1,1,-1.8,7.8,-1.14761
-1.6,7.8,1,1,-1.6,7.8,-1.14761
-1.4,7.8,1,1,-1.4,7.8,-1.14761
-1.2,7.8,1,1,-1.2,7.8,-1.14761
-1,7.8,1,1,-1,7.8,-1.14761
-0.8,7.8,1,1,-0.8,7.8,-1.14761
-0.6,7.8,1,1,-0.6,7.8,-1.37394
-0.4,7.8,1,1,-0.4,7.8,-1.3433
-0.2,7.8,1,1,-0.2,7.8,-1.06083
0,7.8,1,1,0,7.8,-0.778356
0.2,7.8,1,1,0.2,7.8,-0.495885
0.4,7.8,1,1,0.4,7.8,-0.495579
0.6,7.8,1,1,0.6,7.8,-0.495579
0.8,7.8,1,1,0.8,7.8,-0.495579
1,7.8,1,1,1,7.8,-0.579274
1.2,7.8,1,1,1.2,7.8,-0.579274
1.4,7.8,1,1,1.4,7.8,-0.579274
1.6,7.8,1,1,1.6,7.8,-0.579274
1.8,7.8,1,1,1.8,7.8,-0.342573
2,7.8,1,1,2,7.8,-0.113193
2.2,7.8,1,1,2.2,7.8,-0.222368
2.4,7.8,1,1,2.4,7.8,-0.232648
2.6,7.8,1,1,2.6,7.8,-0.049822
2.8,7.8,1,1,2.8,7.8,-0.332292
3,7.8,1,1,3,7.8,-0.614762
3.2,7.8,1,1,3.2,7.8,-0.833395
3.4,7.8,1,1,3.4,7.8,-0.833395
3.6,7.8,1,1,3.6,7.8,-0.833395
3.8,7.8,1,1,3.8,7.8,-0.833395
4,7.8,1,1,4,7.8,-0.833395
4.2,7.8,1,1,4.2,7.8,-0.944538
4.4,7.8,1,1,4.4,7.8,-1.06869
4.6,7.8,1,1,4.6,7.8,-0.801575
4.8,7.8,1,1,4.8,7.8,-0.801575
5,7.8,1,1,5,7.8,-0.628665
5.2,7.8,1,1,5.2,7.8,-0.346195
5.4,7.8,1,1,5.4,7.8,-0.193658
5.6,7.8,1,1,5.6,7.8,-0.218745
5.8,7.8,1,1,5.8,7.8,-0.280615
6,7.8,1,1,6,7.8,-0.303186
6.2,7.8,1,1,6.2,7.8,-0.583247
6.4,7.8,1,1,6.4,7.8,-0.583247
6.6,7.8,1,1,6.6,7.8,-0.786572
6.8,7.8,1,1,6.8,7.8,-0.504102
7,7.8,1,1,7,7.8,-0.221632
7.2,7.8,1,1,7.2,7.8,-0.177902
7.4,7.8,1,1,7.4,7.8,-0.343308
7.6,7.8,1,1,7.6,7.8,-0.625778
7.8,7.8,1,1,7.8,7.8,-0.908249
8,7.8,1,1,8,7.8,-1.19072
8.2,7.8,1,1,8.2,7.8,-1.38212
8.4,7.8,1,1,8.4,7.8,-1.09965
8.6,7.8,1,1,8.6,7.8,-1.00465
8.8,7.8,1,1,8.8,7.8,-1.00465
9,7.8,1,1,9,7.8,-0.786615
9.2,7.8,1,1,9.2,7.8,-0.504145
9.4,7.8,1,1,9.4,7.8,-0.460287
9.6,7.8,1,1,9.6,7.8,-0.460287
9.8,7.8,1,1,9.8,7.8,-0.460287
-10,8,1,1,-10,8,-1.47297
-9.8,8,1,1,-9.8,8,-1.47297
-9.6,8,1,1,-9.6,8,-1.42085
-9.4,8,1,1,-9.4,8,-1.20807
-9.2,8,1,1,-9.2,8,-0.998386
-9,8,1,1,-9,8,-0.911728
-8.8,8,1,1,-8.8,8,-0.911728
-8.6,8,1,1,-8.6,8,-0.813171
-8.4,8,1,1,-8.4,8,-0.592373
-8.2,8,1,1,-8.2,8,-0.592373
-8,8,1,1,-8,8,-0.592373
-7.8,8,1,1,-7.8,8,-0.592373
-7.6,8,1,1,-7.6,8,-0.529075
-7.4,8,1,1,-7.4,8,-0.246605
-7.2,8,1,1,-7.2,8,-0.118151
-7,8,1,1,-7,8,-0.318336
-6.8,8,1,1,-6.8,8,-0.363094
-6.6,8,1,1,-6.6,8,-0.363094
-6.4,8,1,1,-6.4,8,-0.493708
-6.2,8,1,1,-6.2,8,-0.776179
-6,8,1,1,-6,8,-0.995771
-5.8,8,1,1,-5.8,8,-0.995771
-5.6,8,1,1,-5.6,8,-0.995771
-5.4,8,1,1,-5.4,8,-1.05215
-5.2,8,1,1,-5.2,8,-1.09365
-5,8,1,1,-5,8,-1.1576
-4.8,8,1,1,-4.8,8,-1.1576
-4.6,8,1,1,-4.6,8,-1.16785
-4.4,8,1,1,-4.4,8,-0.999543
-4.2,8,1,1,-4.2,8,-0.866544
-4,8,1,1,-4,8,-0.866544
-3.8,8,1,1,-3.8,8,-0.866544
-3.6,8,1,1,-3.6,8,-0.866544
-3.4,8,1,1,-3.4,8,-0.866544
-3.2,8,1,1,-3.2,8,-0.866544
-3,8,1,1,-3,8,-0.977748
-2.8,8,1,1,-2.8,8,-1.26022
-2.6,8,1,1,-2.6,8,-1.32232
-2.4,8,1,1,-2.4,8,-1.32232
-2.2,8,1,1,-2.2,8,-1.32232
-2,8,1,1,-2,8,-1.32232
-1.8,8,1,1,-1.8,8,-1.32232
-1.6,8,1,1,-1.6,8,-1.32232
-1.4,8,1,1,-1.4,8,-1.33335
-1.2,8,1,1,-1.2,8,-1.43008
-1,8,1,1,-1,8,-1.43008
-0.8,8,1,1,-0.8,8,-1.43008
-0.6,8,1,1,-0.6,8,-1.43008
-0.4,8,1,1,-0.4,8,-1.3433
-0.2,8,1,1,-0.2,8,-1.06083
0,8,1,1,0,8,-0.778356
0.2,8,1,1,0.2,8,-0.495885
0.4,8,1,1,0.4,8,-0.213415
0.6,8,1,1,0.6,8,-0.213109
0.8,8,1,1,0.8,8,-0.351525
1,8,1,1,1,8,-0.442603
1.2,8,1,1,1.2,8,-0.442603
1.4,8,1,1,1.4,8,-0.442603
1.6,8,1,1,1.6,8,-0.625043
1.8,8,1,1,1.8,8,-0.342573
2,8,1,1,2,8,-0.169277
2.2,8,1,1,2.2,8,-0.222368
2.4,8,1,1,2.4,8,-0.267031
2.6,8,1,1,2.6,8,-0.267031
2.8,8,1,1,2.8,8,-0.332292
3,8,1,1,3,8,-0.614762
3.2,8,1,1,3.2,8,-0.897233
3.4,8,1,1,3.4,8,-1.10644
3.6,8,1,1,3.6,8,-0.823968
3.8,8,1,1,3.8,8,-0.786216
4,8,1,1,4,8,-0.786216
4.2,8,1,1,4.2,8,-0.786216
4.4,8,1,1,4.4,8,-0.786216
4.6,8,1,1,4.6,8,-0.786216
4.8,8,1,1,4.8,8,-0.519105
5,8,1,1,5,8,-0.519105
5.2,8,1,1,5.2,8,-0.476128
5.4,8,1,1,5.4,8,-0.476128
5.6,8,1,1,5.6,8,-0.261755
5.8,8,1,1,5.8,8,-0.0207157
6,8,1,1,6,8,-0.300777
6.2,8,1,1,6.2,8,-0.300777
6.4,8,1,1,6.4,8,-0.515375
6.6,8,1,1,6.6,8,-0.648512
6.8,8,1,1,6.8,8,-0.504102
7,8,1,1,7,8,-0.221632
7.2,8,1,1,7.2,8,-0.104568
7.4,8,1,1,7.4,8,-0.343308
7.6,8,1,1,7.6,8,-0.625778
7.8,8,1,1,7.8,8,-0.908249
8,8,1,1,8,8,-1.19072
8.2,8,1,1,8.2,8,-1.38212
8.4,8,1,1,8.4,8,-1.28712
8.6,8,1,1,8.6,8,-1.28712
8.8,8,1,1,8.8,8,-1.06908
9,8,1,1,9,8,-0.786615
9.2,8,1,1,9.2,8,-0.504145
9.4,8,1,1,9.4,8,-0.221675
9.6,8,1,1,9.6,8,-0.177817
9.8,8,1,1,9.8,8,-0.177817
-10,8.2,1,1,-10,8.2,-1.1905
-9.8,8.2,1,1,-9.8,8.2,-1.1905
-9.6,8.2,1,1,-9.6,8.2,-1.1905
-9.4,8.2,1,1,-9.4,8.2,-1.1905
-9.2,8.2,1,1,-9.2,8.2,-0.998386
-9,8.2,1,1,-9,8.2,-0.715916
-8.8,8.2,1,1,-8.8,8.2,-0.629258
-8.6,8.2,1,1,-8.6,8.2,-0.629258
-8.4,8.2,1,1,-8.4,8.2,-0.5307
-8.2,8.2,1,1,-8.2,8.2,-0.309903
-8,8.2,1,1,-8,8.2,-0.309903
-7.8,8.2,1,1,-7.8,8.2,-0.31671
-7.6,8.2,1,1,-7.6,8.2,-0.529075
-7.4,8.2,1,1,-7.4,8.2,-0.400621
-7.2,8.2,1,1,-7.2,8.2,-0.400621
-7,8.2,1,1,-7,8.2,-0.400621
-6.8,8.2,1,1,-6.8,8.2,-0.600806
-6.6,8.2,1,1,-6.6,8.2,-0.645564
-6.4,8.2,1,1,-6.4,8.2,-0.645564
-6.2,8.2,1,1,-6.2,8.2,-0.713301
-6,8.2,1,1,-6,8.2,-0.713301
-5.8,8.2,1,1,-5.8,8.2,-0.713301
-5.6,8.2,1,1,-5.6,8.2,-0.76968
-5.4,8.2,1,1,-5.4,8.2,-0.811175
-5.2,8.2,1,1,-5.2,8.2,-0.875128
-5,8.2,1,1,-5,8.2,-0.875128
-4.8,8.2,1,1,-4.8,8.2,-0.885378
-4.6,8.2,1,1,-4.6,8.2,-1.16785
-4.4,8.2,1,1,-4.4,8.2,-0.999543
-4.2,8.2,1,1,-4.2,8.2,-0.717073
-4,8.2,1,1,-4,8.2,-0.584074
-3.8,8.2,1,1,-3.8,8.2,-0.584074
-3.6,8.2,1,1,-3.6,8.2,-0.584074
-3.4,8.2,1,1,-3.4,8.2,-0.584074
-3.2,8.2,1,1,-3.2,8.2,-0.695278
-3,8.2,1,1,-3,8.2,-0.977748
-2.8,8.2,1,1,-2.8,8.2,-1.03985
-2.6,8.2,1,1,-2.6,8.2,-1.03985
-2.4,8.2,1,1,-2.4,8.2,-1.03985
-2.2,8.2,1,1,-2.2,8.2,-1.03985
-2,8.2,1,1,-2,8.2,-1.03985
-1.8,8.2,1,1,-1.8,8.2,-1.03985
-1.6,8.2,1,1,-1.6,8.2,-1.05088
-1.4,8.2,1,1,-1.4,8.2,-1.33335
-1.2,8.2,1,1,-1.2,8.2,-1.51076
-1,8.2,1,1,-1,8.2,-1.51076
-0.8,8.2,1,1,-0.8,8.2,-1.51076
-0.6,8.2,1,1,-0.6,8.2,-1.51076
-0.4,8.2,1,1,-0.4,8.2,-1.3433
-0.2,8.2,1,1,-0.2,8.2,-1.06083
0,8.2,1,1,0,8.2,-0.778356
0.2,8.2,1,1,0.2,8.2,-0.495885
0.4,8.2,1,1,0.4,8.2,-0.213415
0.6,8.2,1,1,0.6,8.2,-0.0693611
0.8,8.2,1,1,0.8,8.2,-0.351525
1,8.2,1,1,1,8.2,-0.160133
1.2,8.2,1,1,1.2,8.2,-0.160133
1.4,8.2,1,1,1.4,8.2,-0.439729
1.6,8.2,1,1,1.6,8.2,-0.625043
1.8,8.2,1,1,1.8,8.2,-0.451747
2,8.2,1,1,2,8.2,-0.451747
2.2,8.2,1,1,2.2,8.2,-0.451747
2.4,8.2,1,1,2.4,8.2,-0.504838
2.6,8.2,1,1,2.6,8.2,-0.549501
2.8,8.2,1,1,2.8,8.2,-0.549501
3,8.2,1,1,3,8.2,-0.614762
3.2,8.2,1,1,3.2,8.2,-0.897233
3.4,8.2,1,1,3.4,8.2,-1.10644
3.6,8.2,1,1,3.6,8.2,-0.823968
3.8,8.2,1,1,3.8,8.2,-0.541498
4,8.2,1,1,4,8.2,-0.503746
4.2,8.2,1,1,4.2,8.2,-0.503746
4.4,8.2,1,1,4.4,8.2,-0.503746
4.6,8.2,1,1,4.6,8.2,-0.588382
4.8,8.2,1,1,4.8,8.2,-0.517081
5,8.2,1,1,5,8.2,-0.236635
5.2,8.2,1,1,5.2,8.2,-0.236635
5.4,8.2,1,1,5.4,8.2,-0.330329
5.6,8.2,1,1,5.6,8.2,-0.284325
5.8,8.2,1,1,5.8,8.2,-0.284325
